transaction_id,user_id,payment_method_id,rating_id,status,type,shipping_address,explored_bandit_type
3800,1077,2,2,purchased,pre-payment,"73610 Buchanan Ports Apt. 400
Lake Kelly, NC 37879",bandit B
3801,1072,4,5,purchased,pre-payment,"539 Osborne Hill Apt. 005
South Heathermouth, IL 22018",bandit A
3802,232,1,3,purchased,pre-payment,"4189 Matthews Heights
North Gregoryfurt, MN 52062",bandit B
3803,1720,3,4,purchased,pre-payment,"559 Robbins Center
North Amanda, OK 90743",bandit A
3804,1227,1,5,canceled,pre-payment,"9322 Rodriguez Grove Suite 052
Watkinsview, CT 63167",bandit B
3805,1560,3,4,canceled,post-payment,"4244 Ronald Fields Suite 243
South Angiebury, NY 72041",bandit C
3806,1342,1,2,purchased,post-payment,"95483 Joanne Villages
Lake Sharon, MT 35338",bandit C
3807,911,4,3,purchased,pre-payment,"768 Nash Spurs
Ericksonchester, NJ 76368",bandit B
3808,93,4,3,purchased,pre-payment,"854 Jones Ridges Suite 552
South Sandraton, NE 01018",bandit B
3809,336,3,2,purchased,pre-payment,"170 Taylor Throughway
Port Jillianberg, WV 72715",bandit B
3810,1883,1,3,purchased,pre-payment,"04586 Hannah Oval Apt. 359
Kellychester, KS 94872",bandit B
3811,1309,4,2,purchased,pre-payment,"44067 Frank Estate
West Victoria, SC 69525",bandit B
3812,1878,4,3,purchased,pre-payment,"324 Stout Lane Apt. 995
Stewartberg, WI 65104",bandit A
3813,425,2,2,canceled,post-payment,"181 Garza Square Apt. 177
Port Scott, CA 40436",bandit B
3814,1462,4,3,canceled,post-payment,"1126 Henry Ridges
East Nicoleborough, FM 59637",bandit C
3815,1526,1,5,purchased,pre-payment,"6617 Kari Port
New Colton, OR 39284",bandit B
3816,1944,3,2,purchased,pre-payment,"3318 Wesley Greens
Mayport, TN 21941",bandit B
3817,1862,3,3,purchased,pre-payment,"54479 Beasley Forest Apt. 106
Wilsonport, HI 11697",bandit B
3818,132,2,3,purchased,pre-payment,"67324 Leslie Glens Apt. 354
East Cynthia, CO 80424",bandit B
3819,860,4,4,canceled,pre-payment,"4846 Mendoza Pines Suite 873
Robertsburgh, IL 81268",bandit A
3820,472,2,4,purchased,post-payment,"29019 Little Union Suite 819
Douglasberg, UT 71807",bandit C
3821,359,2,1,purchased,pre-payment,"1065 Jamie Fall
Barnesfort, AZ 79759",bandit A
3822,529,4,4,purchased,pre-payment,"USNS Morris
FPO AA 62365",bandit A
3823,1276,4,3,canceled,pre-payment,"6566 John Mews Apt. 372
Lake Alexandria, CT 70149",bandit A
3824,1131,3,1,purchased,pre-payment,"246 Barajas Village
Bethfort, CT 63221",bandit B
3825,1598,3,1,purchased,pre-payment,"899 Ortiz Place
North Williamfurt, OR 67937",bandit B
3826,1001,3,4,purchased,pre-payment,"0628 James Divide Suite 072
East Gabriel, OR 81297",bandit B
3827,1394,4,4,purchased,post-payment,"6270 Robert Fields
Amandaton, GU 94834",bandit C
3828,98,3,5,purchased,post-payment,"465 Laura Square
North Craigport, MD 81319",bandit C
3829,1937,1,3,returned,post-payment,"531 Ross Cove
New Williamhaven, OK 02467",bandit B
3830,664,3,2,purchased,post-payment,"USS Johnson
FPO AE 79899",bandit C
3831,1762,4,3,purchased,pre-payment,"1507 Mooney Mountains
North Tony, PW 94433",bandit A
3832,1354,2,2,canceled,post-payment,"4302 Martinez Square Apt. 163
Wheelerton, PR 55562",bandit B
3833,1134,3,1,purchased,pre-payment,"6944 Samantha Gardens
Daniellebury, MO 44390",bandit B
3834,789,4,4,purchased,pre-payment,"USNV Mccall
FPO AA 42225",bandit B
3835,861,4,3,returned,pre-payment,"9166 Chavez Heights
Port Christopherland, KY 35281",bandit A
3836,707,2,4,purchased,pre-payment,"1442 Michael Ranch Suite 578
South Deanna, NJ 35924",bandit A
3837,1084,2,4,purchased,post-payment,"73941 Wright Island Apt. 930
East Jerryville, CA 70879",bandit B
3838,113,1,2,purchased,pre-payment,"1819 Francisco Road
New Luistown, WY 97834",bandit B
3839,1570,3,4,returned,pre-payment,"4041 Martin Divide Suite 423
Washingtonland, AZ 30800",bandit A
3840,578,2,3,purchased,pre-payment,"8543 Melissa Mission Suite 914
Kellerland, MT 73814",bandit B
3841,1509,2,5,purchased,post-payment,"93313 Geoffrey Green
Josefurt, ID 28488",bandit C
3842,1123,1,2,returned,pre-payment,"9157 Megan Mountains
Stanleyview, ME 97622",bandit A
3843,957,1,1,purchased,pre-payment,"4159 Eric Courts Apt. 374
Calebstad, WY 50424",bandit A
3844,83,1,5,purchased,post-payment,"8535 Jasmine Crossing
Meghanfurt, DC 11090",bandit B
3845,856,4,2,purchased,post-payment,"93871 Erica Isle
West Jack, TN 83964",bandit C
3846,1073,4,4,purchased,post-payment,"064 Taylor Forks
North Christopherberg, MN 95685",bandit B
3847,1873,3,3,purchased,post-payment,"6167 Smith Crossroad
North Brianshire, AK 58452",bandit C
3848,699,3,2,purchased,pre-payment,"04923 Lori Walk Apt. 333
New Briannafurt, NH 35178",bandit B
3849,1648,4,1,purchased,post-payment,"67213 Jackson Expressway Suite 149
Johnborough, FM 90823",bandit C
3850,1949,2,1,canceled,pre-payment,"0747 Sarah Glen
Brandonmouth, IL 44456",bandit B
3851,1578,3,5,purchased,post-payment,"4126 Sandoval Extension
New Michael, VI 83281",bandit C
3852,209,4,2,canceled,post-payment,"4360 Anderson Valley Suite 724
Lake Stephentown, TN 25076",bandit C
3853,1116,4,5,purchased,pre-payment,"710 Chase Drive Suite 734
Wilsonmouth, GU 81787",bandit B
3854,989,2,5,canceled,pre-payment,"309 Murphy Plaza Suite 260
Sandraside, OR 99273",bandit B
3855,1677,4,4,canceled,post-payment,"599 Jennings Way
West Lisaton, FL 27225",bandit C
3856,1093,2,1,returned,pre-payment,"79064 Adams Manor Apt. 000
Collinsview, KY 61419",bandit A
3857,202,1,1,purchased,pre-payment,"26427 Nicholas Ferry
Lake Ryanborough, VT 72482",bandit A
3858,356,3,5,purchased,post-payment,"76299 Scott Junction
Lake Peterville, IN 39753",bandit B
3859,1622,1,5,purchased,pre-payment,"8949 Deborah Spring
South Michaelstad, WA 88765",bandit B
3860,1198,4,2,returned,post-payment,"48968 Carlos Plaza
South Sarahberg, WA 63194",bandit C
3861,608,2,3,purchased,post-payment,"38880 Marie Drives Suite 739
Christopherton, AL 59969",bandit C
3862,1907,3,4,canceled,pre-payment,"930 Cole Plaza Apt. 289
Joannabury, MA 23104",bandit A
3863,351,3,1,returned,pre-payment,"244 Elizabeth Squares Suite 753
Port David, MS 33913",bandit A
3864,1449,3,5,purchased,post-payment,"41356 Carlos Fall Apt. 583
Annaburgh, NE 82362",bandit B
3865,1342,2,2,purchased,pre-payment,"884 Pruitt Fall
Matthewtown, WV 27489",bandit B
3866,1357,2,1,purchased,pre-payment,"424 Copeland Harbors
New Tanyatown, HI 12176",bandit A
3867,600,2,2,purchased,post-payment,"8785 Ward Mountains Apt. 999
West Stevenborough, DC 04607",bandit B
3868,927,3,1,returned,post-payment,"8922 Tony Parks
West Cody, DC 07647",bandit B
3869,1229,4,4,purchased,pre-payment,"935 Stewart Islands
New Nicholas, RI 01120",bandit A
3870,530,2,3,purchased,post-payment,"714 Kristina Forks Apt. 339
South Keithstad, MD 42921",bandit B
3871,1872,1,4,purchased,pre-payment,"18509 Shaw Hollow Suite 725
Kruegerview, PW 21967",bandit A
3872,1898,4,3,purchased,pre-payment,"857 Rivera Stream Apt. 571
Johnton, TN 36202",bandit A
3873,448,2,3,purchased,pre-payment,"70618 Trevino Mountain
Carolineberg, AK 64465",bandit A
3874,1478,3,4,returned,pre-payment,"367 Garza Drives
Wilsonside, PA 21320",bandit B
3875,1482,4,5,purchased,post-payment,"106 Harvey Estates
Pereztown, MA 85786",bandit B
3876,602,3,4,canceled,pre-payment,"70241 Raymond Prairie Suite 271
South Michael, DC 07952",bandit A
3877,1457,4,2,purchased,pre-payment,"906 Cooley Fall
Port Jamesmouth, MP 90853",bandit B
3878,1586,1,3,purchased,pre-payment,"773 Green Land
Finleyfurt, FL 04971",bandit B
3879,1526,3,2,purchased,pre-payment,"5281 Baxter Extension Suite 281
Alanchester, GU 10312",bandit B
3880,1226,1,5,purchased,post-payment,"350 James Rue Apt. 861
Connorstad, NC 80451",bandit B
3881,704,2,5,returned,pre-payment,"78963 Martin Route
Adamsshire, TN 28537",bandit A
3882,1341,4,5,purchased,pre-payment,"99214 Chang Causeway
Mcgeeside, AS 44544",bandit A
3883,107,2,1,purchased,pre-payment,"494 Jasmine Locks Apt. 001
Kimberlystad, LA 54768",bandit B
3884,129,4,2,purchased,pre-payment,"28692 Dakota Lakes Apt. 967
Lake Williamborough, MS 53636",bandit B
3885,1585,2,4,purchased,pre-payment,"518 Robert Expressway Apt. 744
Morganburgh, WY 08325",bandit B
3886,1848,2,2,returned,pre-payment,"Unit 7693 Box 6926
DPO AP 57064",bandit B
3887,1176,2,3,purchased,pre-payment,"PSC 8075, Box 8468
APO AA 73822",bandit B
3888,1254,4,3,purchased,pre-payment,"19549 Howard Way
Larsenchester, GU 40101",bandit A
3889,1262,4,1,purchased,post-payment,"5196 Roberts Trace Suite 365
Carterfort, GU 19063",bandit B
3890,1051,4,5,returned,pre-payment,"567 Michael Light Apt. 789
Daviston, MP 71058",bandit B
3891,983,4,4,purchased,post-payment,"296 Haley Estates Suite 373
Lake Hannah, PR 86324",bandit B
3892,385,2,2,purchased,pre-payment,"299 Valerie Harbors
South Ashleyville, MA 39585",bandit B
3893,1850,4,4,canceled,pre-payment,"089 Bean Rapid
Kimburgh, MI 15972",bandit B
3894,1900,2,4,returned,post-payment,"4283 Mendoza Manor Suite 413
Kellyborough, MI 90867",bandit C
3895,635,2,1,purchased,post-payment,"915 Morgan Fall
Louismouth, ME 57740",bandit B
3896,1918,3,2,purchased,post-payment,"897 Dawn Rue
Port Ruthport, AK 42120",bandit B
3897,1056,3,5,canceled,post-payment,"0260 Matthew Mountain
South Tiffany, TN 41560",bandit B
3898,1978,4,2,purchased,post-payment,"83718 Stout Greens Apt. 246
Michaelmouth, NM 23874",bandit C
3899,231,2,4,purchased,post-payment,"01414 Arroyo Islands Suite 526
North Lisaport, ME 82247",bandit B
3900,847,2,4,returned,post-payment,"6533 Shannon River
Johnmouth, PR 66692",bandit B
3901,1194,2,4,purchased,pre-payment,"373 Shawna Burgs Suite 474
Robbinsborough, AL 08214",bandit A
3902,779,2,3,purchased,pre-payment,"69965 Ryan Groves
Port Seanstad, MT 73796",bandit A
3903,858,2,1,canceled,post-payment,"686 Fields Union
East Zachary, GU 37429",bandit C
3904,15,4,4,purchased,pre-payment,"PSC 8258, Box 6104
APO AE 18668",bandit B
3905,981,4,2,purchased,post-payment,"18304 Fernandez Trail Suite 846
Blevinsburgh, MH 03442",bandit B
3906,743,3,3,canceled,pre-payment,"8599 Wiggins Walk Apt. 645
Port Cathy, IA 60368",bandit B
3907,1989,2,5,purchased,pre-payment,"766 Pratt Brook Suite 280
Carltown, AL 21079",bandit B
3908,1239,2,1,returned,pre-payment,"5454 Shelly Branch Suite 792
Kellyborough, ND 81907",bandit B
3909,705,1,5,canceled,post-payment,"8484 Kristen Road Suite 904
East Karen, MT 71382",bandit B
3910,1842,4,4,purchased,pre-payment,"39585 Brandon Fall Suite 216
West Samanthabury, WA 21160",bandit B
3911,948,2,5,returned,post-payment,"43383 Terri Burgs Apt. 243
New Nicholas, FL 12945",bandit C
3912,1317,2,2,returned,pre-payment,"940 Logan Stream Apt. 588
Garciamouth, AZ 80356",bandit B
3913,1996,2,5,canceled,pre-payment,"0115 Hernandez Prairie
Shannonport, OR 83804",bandit A
3914,803,3,1,returned,pre-payment,"5619 Susan Hills
Paulside, MH 86213",bandit A
3915,1261,3,3,purchased,pre-payment,"209 Kathryn Ridges Suite 838
South Kevin, KS 63808",bandit B
3916,1765,2,4,canceled,pre-payment,"95019 Wanda Locks
Christinefurt, WY 40837",bandit B
3917,965,2,2,purchased,pre-payment,"710 Keith Burgs Apt. 228
Charlesside, VI 80755",bandit A
3918,342,2,2,returned,pre-payment,"336 Kevin Highway Apt. 724
Lake Jason, TX 66919",bandit A
3919,1408,3,3,canceled,pre-payment,"330 Carey Row
New Yvonne, NE 09290",bandit B
3920,1059,1,1,returned,pre-payment,"9309 Gregory Stravenue
West Carolyn, AZ 95448",bandit A
3921,239,3,4,returned,pre-payment,"8025 Johnson Harbor Apt. 519
Maysstad, DE 92681",bandit A
3922,1923,1,2,returned,post-payment,"0365 Holly Oval
Mitchellburgh, LA 64505",bandit B
3923,1301,3,2,returned,post-payment,"926 Renee Run
South Scott, MP 94269",bandit C
3924,276,2,5,purchased,post-payment,"1461 Garcia Views Suite 936
South Brittanyside, FM 16123",bandit B
3925,152,2,3,purchased,post-payment,"729 Martin Estates Apt. 995
North Deniseburgh, MI 31665",bandit C
3926,213,1,2,returned,post-payment,"069 Moore Mills
Victoriaberg, MT 06393",bandit B
3927,1625,2,3,purchased,pre-payment,"034 Harrington Brook
East Victorfurt, OK 55433",bandit A
3928,1573,3,1,purchased,post-payment,"06805 Kennedy Heights
South Anthonymouth, OK 11903",bandit C
3929,962,3,1,purchased,post-payment,"791 Rebecca Locks Apt. 033
South Mirandamouth, ID 96776",bandit B
3930,1438,4,4,purchased,pre-payment,"03318 Steven Skyway
New Timothyborough, LA 30409",bandit A
3931,244,2,5,purchased,post-payment,"383 Adrian Landing Apt. 589
Maryberg, OK 46507",bandit C
3932,1911,3,2,returned,pre-payment,"27299 Blake Ports
Lake Lucasside, MT 92856",bandit A
3933,1739,2,2,purchased,post-payment,"6956 Troy Forest Suite 745
Markchester, MP 31676",bandit C
3934,461,1,4,returned,post-payment,"610 Valdez Station Apt. 778
Lake Kim, WI 16244",bandit B
3935,228,4,4,canceled,pre-payment,"609 White Causeway
Hortonburgh, DE 36520",bandit B
3936,256,2,2,purchased,pre-payment,"4697 Stephens Loop Apt. 620
Riverafort, NJ 69417",bandit B
3937,563,1,3,purchased,pre-payment,"796 Kimberly Pike
Justinhaven, CA 87841",bandit A
3938,1440,1,2,canceled,pre-payment,"839 Lambert River Apt. 770
Lake Veronica, MS 17728",bandit B
3939,438,1,2,purchased,post-payment,"689 Austin Ridge Suite 945
Laurafort, WA 58914",bandit C
3940,1087,2,2,purchased,pre-payment,"6565 Christine Walks
Hurleymouth, CT 70391",bandit B
3941,1955,4,5,purchased,pre-payment,"120 Michael Spur Apt. 712
East Jenniferfort, PA 85697",bandit B
3942,1429,2,1,returned,pre-payment,"PSC 5987, Box 6121
APO AA 36733",bandit B
3943,1153,3,5,purchased,pre-payment,"7885 Jimenez Turnpike Suite 902
Loganland, VI 47652",bandit B
3944,1179,1,5,canceled,post-payment,"Unit 6544 Box 5808
DPO AA 68597",bandit C
3945,1382,2,1,returned,post-payment,"9166 Sue Lights Suite 000
Carterfurt, CT 83376",bandit C
3946,1467,2,1,returned,pre-payment,"25093 Ricky Viaduct
West John, NV 04479",bandit A
3947,1307,2,4,purchased,post-payment,"10115 Davis Glen
Dominiquetown, SC 48715",bandit C
3948,1026,4,1,purchased,pre-payment,"Unit 9774 Box 3373
DPO AP 21851",bandit A
3949,256,3,2,returned,pre-payment,"9820 Weiss Spur Suite 461
East Robin, DE 56765",bandit B
3950,71,2,2,purchased,pre-payment,"7401 Weaver Tunnel
North Amanda, SC 95425",bandit A
3951,910,4,1,canceled,post-payment,"Unit 2757 Box 5159
DPO AE 86286",bandit C
3952,918,4,1,purchased,post-payment,"PSC 0395, Box 3552
APO AE 22975",bandit B
3953,832,3,3,purchased,pre-payment,"PSC 0335, Box 1282
APO AP 99493",bandit B
3954,1857,2,2,returned,post-payment,"187 Wood Mews
Lake William, ME 96497",bandit B
3955,589,4,2,purchased,post-payment,"456 Tony Port Apt. 133
New Nathan, NM 41557",bandit B
3956,1969,1,1,purchased,pre-payment,"6816 Gibson Throughway
West Sarahfurt, FM 07297",bandit A
3957,184,4,4,canceled,post-payment,"PSC 7554, Box 9470
APO AP 37005",bandit B
3958,300,4,2,canceled,pre-payment,"166 Joseph Glen
South Ericville, AZ 32258",bandit B
3959,262,1,1,purchased,post-payment,"820 Kenneth Pass
Wardbury, SD 32972",bandit C
3960,1335,1,5,purchased,pre-payment,"2824 Casey Manor Suite 607
Knoxshire, WA 12764",bandit B
3961,1425,3,4,canceled,post-payment,"79413 Michele Turnpike
Rodgersmouth, TX 89926",bandit C
3962,1609,2,1,canceled,pre-payment,"7949 Thomas Underpass
Zunigachester, WA 05157",bandit B
3963,634,1,4,canceled,pre-payment,"042 Henry Spurs Suite 862
North Raymondland, DE 39652",bandit B
3964,35,1,1,purchased,pre-payment,"85130 Denise Wall Apt. 724
Prattburgh, CA 01785",bandit B
3965,1078,4,5,purchased,post-payment,"58875 Johnson Oval
Joneston, MN 64362",bandit C
3966,1889,3,3,returned,pre-payment,"42291 Swanson Skyway
Port Karenmouth, MT 71244",bandit A
3967,651,3,3,purchased,pre-payment,"Unit 0242 Box 1218
DPO AP 17595",bandit A
3968,1928,2,3,purchased,pre-payment,"8679 Barnes Points Apt. 050
Turnerburgh, NE 38978",bandit B
3969,772,2,3,purchased,pre-payment,"001 Michael Lake
Johnstad, AR 41180",bandit B
3970,1621,3,5,purchased,pre-payment,"81399 Gina Overpass
North Harry, DC 77659",bandit A
3971,596,3,1,purchased,pre-payment,"USNV Young
FPO AP 14172",bandit A
3972,259,4,4,purchased,pre-payment,"45005 Lucero Ports
Port Charlesberg, TN 58729",bandit B
3973,934,3,4,purchased,pre-payment,"3911 Katherine Ridge
North Christopher, OH 76333",bandit A
3974,1140,3,5,purchased,post-payment,"PSC 9745, Box 7423
APO AA 05252",bandit B
3975,613,1,3,canceled,pre-payment,"00723 Castillo Station Apt. 209
Angelaburgh, RI 24489",bandit A
3976,1490,4,3,purchased,pre-payment,"85033 Megan Square Suite 285
Christinaland, CA 48495",bandit A
3977,816,3,3,canceled,post-payment,"15365 Travis Trace
Christinefort, UT 13307",bandit B
3978,991,3,2,purchased,post-payment,"904 Gray Creek Apt. 177
Jacobstad, DE 22364",bandit C
3979,1626,4,5,purchased,pre-payment,"3113 Randolph Mount Apt. 280
Arthurborough, MP 90023",bandit A
3980,1589,3,2,returned,post-payment,"15030 Sullivan Mall
Aliciafort, PA 34578",bandit C
3981,783,2,4,purchased,pre-payment,"USNV Lucero
FPO AA 81288",bandit A
3982,1017,1,5,purchased,pre-payment,"PSC 2730, Box 3470
APO AP 33431",bandit B
3983,1145,2,3,returned,post-payment,"71758 Webb Glens Suite 571
Aliciaview, LA 65663",bandit C
3984,1712,4,3,purchased,post-payment,"828 Parker Pike
East Melissaview, AK 79630",bandit C
3985,1294,4,2,purchased,post-payment,"USNV Mejia
FPO AP 07559",bandit B
3986,147,4,5,canceled,post-payment,"335 Bryce Club
Rebeccatown, KS 76244",bandit B
3987,10,2,2,purchased,pre-payment,"3120 Rodriguez Hills Suite 003
West Cherylfurt, AR 77651",bandit A
3988,1554,1,5,purchased,pre-payment,"37956 Brittany Ridges
North Samantha, MD 41527",bandit A
3989,743,1,4,returned,post-payment,"631 Timothy Drives
Ryanfort, NV 64844",bandit C
3990,499,4,1,canceled,pre-payment,"3203 Green Burgs
West Roberthaven, MO 60879",bandit A
3991,1614,1,1,purchased,pre-payment,"43785 Amy Stravenue Suite 224
South Hayden, MP 82258",bandit B
3992,705,3,4,purchased,pre-payment,"20558 Miranda Villages
Combstown, NH 81537",bandit B
3993,1717,4,5,purchased,post-payment,"Unit 6882 Box 5315
DPO AE 60155",bandit B
3994,90,1,3,returned,post-payment,"389 Caitlin Viaduct
Lake Michelle, LA 97753",bandit B
3995,636,1,5,purchased,pre-payment,"6922 Alexandra Islands Suite 690
Thompsonton, AZ 96596",bandit A
3996,41,4,4,canceled,pre-payment,"926 Cardenas Meadows Suite 578
Moranfort, DE 18099",bandit B
3997,1012,1,1,purchased,post-payment,"39857 Navarro Stream Apt. 226
Lake Kevin, VT 94267",bandit C
3998,1008,1,4,purchased,pre-payment,"153 Sarah Wells Suite 644
Andrewburgh, IA 58512",bandit A
3999,76,4,3,purchased,pre-payment,"915 Peter Isle
Lake Christopherberg, AS 81239",bandit A
4000,413,3,2,purchased,post-payment,"40175 Estes Neck
East Hectorstad, PR 01489",bandit B
4001,344,1,3,purchased,pre-payment,"26337 Stephen Center Suite 770
Port Tricia, IA 10382",bandit A
4002,1188,1,3,canceled,pre-payment,"8062 Kara River Suite 206
Murrayborough, NC 11283",bandit B
4003,1319,2,5,purchased,post-payment,"239 Thompson Pine
Stephaniemouth, PW 36588",bandit C
4004,1475,4,1,purchased,post-payment,"349 Nicole Mills
Pattonborough, MI 85952",bandit C
4005,1703,4,1,purchased,pre-payment,"4402 Anthony Burgs
East Christine, NE 29715",bandit A
4006,664,1,5,returned,post-payment,"49383 Christina Parkways Apt. 502
New Christopher, NH 84512",bandit C
4007,353,1,2,purchased,pre-payment,"6515 Johnson Coves Apt. 785
New Kyle, WY 75360",bandit A
4008,1458,1,4,purchased,pre-payment,"309 Brooks Common Suite 253
Port Nicoleberg, PR 05347",bandit A
4009,1575,1,1,purchased,post-payment,"977 Perkins Lodge
West Kayla, OH 17053",bandit B
4010,770,4,2,purchased,pre-payment,"37269 Kelly Manor
Davidhaven, NV 91304",bandit B
4011,1867,2,2,returned,post-payment,"535 Gould Locks Suite 017
East Nancy, SD 42852",bandit C
4012,1956,3,3,purchased,pre-payment,"9531 Horton Turnpike
Franklinshire, HI 14507",bandit B
4013,1701,4,4,purchased,pre-payment,"16733 Scott Manor
South Christopherborough, NY 61910",bandit A
4014,681,4,1,purchased,post-payment,"PSC 5040, Box 4696
APO AE 30485",bandit B
4015,1371,3,3,canceled,post-payment,"65669 Justin Club Apt. 666
Hamptontown, KY 06378",bandit C
4016,1722,4,2,purchased,post-payment,"1527 Anderson Island Suite 934
South Joseph, MO 12171",bandit C
4017,936,3,2,canceled,pre-payment,"Unit 6955 Box 2384
DPO AA 68469",bandit A
4018,647,2,5,returned,pre-payment,"333 Michael Locks
Lake Leslieport, AK 44278",bandit A
4019,545,4,5,purchased,post-payment,"086 David Crossroad Suite 927
Gravesfurt, CO 34324",bandit B
4020,1784,4,4,canceled,pre-payment,"101 Walton Spurs
Dunlapside, RI 18810",bandit B
4021,1248,1,4,purchased,pre-payment,"56229 Bates Curve Suite 532
Kellyborough, MH 87452",bandit A
4022,304,2,4,purchased,pre-payment,"4067 Susan Stravenue
Lake Rachelview, PA 78815",bandit B
4023,325,2,3,purchased,pre-payment,"126 Hansen Extension
Stevenstad, ID 25848",bandit A
4024,1700,2,4,returned,post-payment,"9344 Escobar Plain
Stevenborough, AR 68662",bandit C
4025,480,1,4,purchased,post-payment,"328 Robert Ferry Apt. 979
Edwardsmouth, OK 91700",bandit B
4026,172,2,2,purchased,pre-payment,"46281 Hansen Center Apt. 724
Shannonmouth, ME 28465",bandit A
4027,576,4,3,purchased,pre-payment,"5644 Jeremy Alley Apt. 383
Robertberg, ND 47917",bandit B
4028,739,2,1,purchased,post-payment,"34955 Amanda Heights
Adamsfurt, NV 56255",bandit C
4029,245,4,2,canceled,pre-payment,"252 Williams Tunnel
Lake Tara, AZ 10451",bandit B
4030,169,4,2,returned,pre-payment,"4205 Williams Greens Suite 210
West Adrianmouth, OR 52160",bandit B
4031,3,1,5,returned,post-payment,"70003 Darren Ridge Suite 851
West Sarafurt, MS 34391",bandit C
4032,1345,2,5,purchased,post-payment,"90462 Barbara Drive
North Kyliefort, UT 71332",bandit C
4033,709,3,4,purchased,pre-payment,"570 Morgan Inlet
South Matthew, AK 98122",bandit B
4034,1524,2,3,purchased,post-payment,"31819 Daniel Lake Suite 756
Bowershaven, NC 05342",bandit B
4035,1428,4,2,purchased,pre-payment,"1975 Timothy Corner Apt. 911
Harrisshire, MI 32443",bandit B
4036,1746,2,5,purchased,post-payment,"370 Chen Path Suite 169
East Garrettview, AZ 10155",bandit B
4037,942,4,5,purchased,pre-payment,"Unit 9261 Box 2676
DPO AE 82823",bandit B
4038,1529,3,5,purchased,post-payment,"700 Smith Light
North Michelle, MH 44900",bandit C
4039,354,3,1,purchased,pre-payment,"PSC 0133, Box 8073
APO AA 28899",bandit B
4040,555,1,3,purchased,post-payment,"202 Lewis Mills
South Melissa, MO 21093",bandit C
4041,255,1,3,purchased,pre-payment,"Unit 5488 Box 3795
DPO AA 95500",bandit A
4042,1224,4,4,purchased,pre-payment,"2306 Melissa Wells Suite 173
West Margaret, IA 54561",bandit B
4043,206,3,3,purchased,pre-payment,"065 Claudia Ford Suite 384
Lake Vanessa, OH 83018",bandit A
4044,1687,1,3,purchased,post-payment,"18743 Kristen Key
Martinezburgh, SD 13332",bandit B
4045,327,4,4,purchased,pre-payment,"1305 Dawn Oval Apt. 025
New Jeffrey, GU 24731",bandit B
4046,532,2,4,canceled,pre-payment,"3684 Joshua Spring
Floreston, IN 22633",bandit A
4047,943,1,5,purchased,pre-payment,"PSC 8872, Box 0970
APO AE 24142",bandit A
4048,1785,1,2,returned,pre-payment,"962 Angela Road
New Connie, OR 58452",bandit B
4049,1115,2,1,canceled,post-payment,"37342 Hale Circles
West Brandon, VI 03911",bandit C
4050,1463,1,3,purchased,post-payment,"0416 Morris Bridge
Dianeton, RI 14031",bandit C
4051,607,1,5,purchased,post-payment,"530 Richard Cliff Suite 126
Smithside, DC 96789",bandit C
4052,756,2,5,canceled,pre-payment,"9308 Dawn Track
Jasminebury, NH 83588",bandit A
4053,1044,1,3,purchased,pre-payment,"824 Sanders Brooks Suite 157
Billyborough, CT 79743",bandit A
4054,1396,2,3,canceled,pre-payment,"609 George Wall Suite 599
Fitzgeraldmouth, HI 32094",bandit B
4055,663,1,3,purchased,pre-payment,"408 Denise Club Suite 035
North Marc, PW 50749",bandit A
4056,1774,3,5,canceled,post-payment,"07567 Julia Keys Suite 840
Snyderberg, KY 33821",bandit B
4057,1034,4,1,purchased,post-payment,"010 Amy Pine
Williamsville, MA 67861",bandit B
4058,572,2,1,purchased,post-payment,"66781 White Fields Suite 372
Mooreview, NE 80015",bandit B
4059,917,3,2,canceled,post-payment,"277 David Burg
New Alexis, NC 61895",bandit C
4060,570,3,2,purchased,post-payment,"5541 Kirby Vista Suite 867
Piercemouth, MT 89653",bandit B
4061,1605,4,3,canceled,post-payment,"PSC 5608, Box 3134
APO AE 51978",bandit C
4062,1057,4,5,purchased,pre-payment,"Unit 0063 Box 5070
DPO AP 78066",bandit A
4063,1874,3,5,purchased,pre-payment,"PSC 5522, Box 3000
APO AE 87761",bandit B
4064,86,4,4,purchased,post-payment,"1362 Janet Forest
North Josephfurt, IA 59624",bandit B
4065,992,2,2,purchased,post-payment,"240 Allen Spurs Suite 289
South Markchester, NY 74731",bandit B
4066,1677,4,2,purchased,post-payment,"83971 Lamb Mews Suite 475
Henryland, SD 24983",bandit B
4067,914,1,3,purchased,post-payment,"33369 Vickie Tunnel
Lake Elaineport, PW 31859",bandit B
4068,124,1,2,returned,post-payment,"3844 Matthew Groves Apt. 711
Lake Jasmin, OK 29350",bandit C
4069,27,3,3,purchased,post-payment,"43709 Terry Springs Suite 298
Troybury, WV 87101",bandit B
4070,250,2,4,canceled,post-payment,"Unit 9166 Box 1314
DPO AP 80769",bandit C
4071,367,4,4,returned,post-payment,"5486 Jackson Station Apt. 979
Kathleenside, NC 48092",bandit B
4072,374,3,5,purchased,pre-payment,"573 Fred Field Suite 244
Jenniferfurt, AK 47274",bandit B
4073,757,1,2,purchased,post-payment,"401 Garza Pike Apt. 526
New Michaelmouth, AL 95154",bandit C
4074,755,1,4,purchased,pre-payment,"607 Hebert Prairie
Port Tammytown, PA 08179",bandit B
4075,766,4,3,purchased,post-payment,"76921 Mary Oval Suite 708
Allenborough, WV 68603",bandit C
